U00004265	0.288889	0.060000	0.000000
U00004266	0.277778	0.400000	0.018218
U00004267	0.822222	0.200000	0.442696
U00004268	0.322222	0.020000	0.000000
U00004269	0.288889	0.060000	0.000000
U00004270	0.244444	0.060000	0.096956
U00004271	0.733333	0.260000	0.450366
U00004272	0.277778	0.040000	0.000000
U00004273	0.288889	0.060000	0.000000
U00004274	0.233333	0.220000	0.840610
U00004275	0.755556	0.200000	0.071500
U00004276	0.233333	0.080000	0.032042
U00004277	0.255556	0.400000	1.000000
U00004278	0.211111	0.480000	1.000000
U00004279	0.511111	0.260000	0.447132
U00004280	0.333333	0.020000	0.000000
U00004281	0.166667	0.280000	0.405306
U00004282	0.288889	0.040000	0.000000
U00004283	0.288889	0.060000	0.000000
U00004284	0.300000	0.060000	0.000000
U00004285	0.277778	0.080000	0.263454
U00004286	0.255556	0.240000	0.400874
U00004287	0.211111	0.440000	1.000000
U00004288	0.188889	0.260000	0.298570
U00004289	0.233333	0.300000	0.662766
U00004290	0.211111	0.300000	0.910206
U00004291	0.322222	0.040000	0.000000
U00004292	0.333333	0.020000	0.000000
U00004293	0.333333	0.020000	0.000000
U00004294	0.255556	0.080000	0.000000
U00004295	0.011111	0.400000	1.000000
U00004296	0.311111	0.040000	0.000000
U00004297	0.200000	0.500000	1.000000
U00004298	0.277778	0.040000	0.000000
U00004299	0.211111	0.240000	0.567602
U00004300	0.266667	0.040000	0.000000
U00004301	0.300000	0.040000	0.000000
U00004302	0.233333	0.240000	0.214006
U00004303	0.055556	0.280000	0.352628
U00004304	0.311111	0.060000	0.000000
U00004305	0.277778	0.060000	0.000000
U00004306	0.311111	0.020000	0.000000
U00004307	0.222222	0.180000	0.057226
U00004308	0.233333	0.300000	0.455530
U00004309	0.177778	0.420000	1.000000
U00004310	0.333333	0.020000	0.000000
U00004311	0.277778	0.080000	0.250342
U00004312	0.077778	0.380000	0.315364
U00004313	0.100000	0.360000	0.780106
U00004314	0.266667	0.080000	0.000000
U00004315	0.333333	0.180000	1.000000
U00004316	0.344444	0.200000	0.023132
U00004317	0.144444	0.280000	0.265636
U00004318	0.266667	0.200000	0.339164
U00004319	0.266667	0.080000	0.287692
U00004320	0.300000	0.040000	0.000000
U00004321	0.177778	0.440000	1.000000
U00004322	0.533333	0.260000	0.059860
U00004323	0.288889	0.060000	0.000000
U00004324	0.122222	0.360000	0.339072
U00004325	0.266667	0.200000	0.084420
U00004326	0.255556	0.360000	1.000000
U00004327	0.266667	0.220000	0.080174
U00004328	0.244444	0.080000	0.000000
U00004329	0.222222	0.440000	1.000000
U00004330	0.211111	0.260000	0.000000
U00004331	0.511111	0.280000	0.342070
U00004332	0.222222	0.220000	0.305764
U00004333	0.300000	0.020000	0.000000
U00004334	0.266667	0.080000	0.000000
U00004335	0.177778	0.280000	0.334978
U00004336	0.277778	0.060000	0.145208
U00004337	0.166667	0.360000	0.065734
U00004338	0.344444	0.020000	0.000000
U00004339	0.244444	0.400000	1.000000
U00004340	0.200000	0.400000	1.000000
U00004341	0.255556	0.240000	0.084774
U00004342	0.200000	0.420000	1.000000
U00004343	0.333333	0.200000	0.152630
U00004344	0.244444	0.200000	0.152754
U00004345	0.311111	0.040000	0.000000
U00004346	0.377778	0.260000	0.038974
U00004347	0.222222	0.080000	0.000000
U00004348	0.100000	0.300000	0.162522
U00004349	0.266667	0.080000	0.322908
U00004350	0.288889	0.040000	0.000000
U00004351	0.244444	0.320000	1.000000
U00004352	0.255556	0.060000	0.000000
U00004353	0.311111	0.020000	0.000000
U00004354	0.333333	0.020000	0.000000
U00004355	0.244444	0.060000	0.000000
U00004356	0.244444	0.060000	0.000000
U00004357	0.288889	0.200000	0.340456
U00004358	0.255556	0.380000	1.000000
U00004359	0.233333	0.260000	0.231214
U00004360	0.200000	0.240000	0.330666
U00004361	0.188889	0.460000	1.000000
U00004362	0.233333	0.280000	0.127320
U00004363	0.244444	0.080000	0.000000
U00004364	0.266667	0.040000	0.000000
U00004365	0.277778	0.240000	0.584134
U00004366	0.277778	0.060000	0.220330
U00004367	0.244444	0.080000	0.000000
U00004368	0.244444	0.200000	0.006622
U00004369	0.277778	0.060000	0.007676
U00004370	0.277778	0.400000	0.369620
U00004371	0.311111	0.160000	0.135964
U00004372	0.277778	0.080000	0.000000
U00004373	0.300000	0.200000	0.000000
U00004374	0.188889	0.480000	1.000000
U00004375	0.444444	0.220000	0.206104
U00004376	0.155556	0.300000	0.039872
U00004377	0.244444	0.380000	1.000000
U00004378	0.266667	0.060000	0.000000
U00004379	0.200000	0.480000	1.000000
U00004380	0.222222	0.220000	0.010958
U00004381	0.311111	0.040000	0.000000
U00004382	0.611111	0.300000	0.124364
U00004383	0.311111	0.020000	0.000000
U00004384	0.266667	0.180000	0.286324
U00004385	0.255556	0.080000	0.229378
U00004386	0.177778	0.180000	0.301188
U00004387	0.222222	0.180000	0.117988
U00004388	0.188889	0.420000	1.000000
U00004389	0.333333	0.020000	0.000000
U00004390	0.311111	0.040000	0.000000
U00004391	0.300000	0.040000	0.000000
U00004392	0.311111	0.020000	0.000000
U00004393	0.300000	0.040000	0.000000
U00004394	0.222222	0.360000	0.789846
U00004395	0.766667	0.220000	0.293098
U00004396	0.277778	0.220000	0.136396
U00004397	0.033333	0.360000	0.152054
U00004398	0.266667	0.060000	0.346066
U00004399	0.311111	0.040000	0.000000
U00004400	0.155556	0.400000	0.231218
U00004401	0.200000	0.440000	1.000000
U00004402	0.244444	0.080000	0.000000
U00004403	0.288889	0.060000	0.000000
U00004404	0.277778	0.080000	0.000000
U00004405	0.277778	0.420000	1.000000
U00004406	-0.155556	0.400000	0.138444
U00004407	0.077778	0.280000	0.456788
U00004408	0.277778	0.060000	0.000000
U00004409	0.166667	0.260000	0.113858
U00004410	0.322222	0.020000	0.000000
U00004411	0.322222	0.240000	0.221854
U00004412	0.288889	0.160000	0.038772
U00004413	0.144444	0.480000	1.000000
U00004414	0.522222	0.360000	0.223298
U00004415	0.200000	0.180000	0.397218
U00004416	0.344444	0.020000	0.000000
U00004417	0.311111	0.020000	0.000000
U00004418	0.277778	0.260000	0.587792
U00004419	0.511111	0.280000	0.575598
U00004420	0.244444	0.080000	0.108784
U00004421	0.288889	0.160000	0.099722
U00004422	0.300000	0.060000	0.000000
U00004423	0.200000	0.360000	1.000000
U00004424	0.155556	0.200000	0.355240
U00004425	0.222222	0.300000	0.152594
U00004426	0.233333	0.360000	1.000000
U00004427	0.244444	0.080000	0.000000
U00004428	0.244444	0.280000	0.487088
U00004429	0.300000	0.020000	0.000000
U00004430	0.244444	0.080000	0.000000
U00004431	0.766667	0.260000	0.508480
U00004432	0.266667	0.320000	1.000000
U00004433	0.344444	0.020000	0.000000
U00004434	0.322222	0.240000	0.258636
U00004435	0.311111	0.160000	0.297346
U00004436	0.300000	0.020000	0.000000
U00004437	0.255556	0.300000	1.000000
U00004438	0.222222	0.240000	0.100626
U00004439	0.388889	0.260000	0.434726
U00004440	0.611111	0.240000	0.000000
U00004441	0.300000	0.040000	0.000000
U00004442	0.400000	0.220000	0.423350
U00004443	0.333333	0.020000	0.000000
U00004444	0.233333	0.300000	1.000000
U00004445	0.255556	0.060000	0.137024
U00004446	0.311111	0.020000	0.000000
U00004447	0.088889	0.320000	0.115668
U00004448	0.544444	0.200000	0.024752
U00004449	0.288889	0.080000	0.000000
U00004450	0.222222	0.400000	0.480036
U00004451	0.277778	0.280000	0.304622
U00004452	0.300000	0.040000	0.000000
U00004453	0.277778	0.080000	0.000000
U00004454	0.144444	0.420000	1.000000
U00004455	0.200000	0.220000	0.022320
U00004456	0.177778	0.440000	1.000000
U00004457	0.200000	0.320000	1.000000
U00004458	0.055556	0.280000	0.585498
U00004459	0.255556	0.060000	0.000000
U00004460	0.333333	0.020000	0.000000
U00004461	0.211111	0.400000	1.000000
U00004462	0.400000	0.320000	0.495570
U00004463	0.188889	0.480000	1.000000
U00004464	0.300000	0.020000	0.000000
U00004465	0.266667	0.080000	0.000000
U00004466	0.411111	0.340000	0.579584
U00004467	0.200000	0.380000	1.000000
U00004468	0.188889	0.200000	0.477002
U00004469	0.177778	0.320000	0.032710
U00004470	0.333333	0.180000	0.065350
U00004471	0.322222	0.020000	0.000000
U00004472	0.311111	0.020000	0.000000
U00004473	0.177778	0.360000	0.521098
U00004474	0.255556	0.060000	0.000000
U00004475	0.233333	0.500000	1.000000
U00004476	0.166667	0.480000	1.000000
U00004477	0.322222	0.020000	0.000000
U00004478	0.477778	0.320000	0.425940
U00004479	0.322222	0.200000	0.507200
U00004480	0.277778	0.060000	0.000000
U00004481	0.255556	0.060000	0.000000
U00004482	0.344444	0.020000	0.000000
U00004483	0.244444	0.300000	0.380082
U00004484	0.177778	0.300000	1.000000
U00004485	0.211111	0.440000	1.000000
U00004486	0.344444	0.020000	0.000000
U00004487	0.322222	0.020000	0.000000
U00004488	0.300000	0.240000	0.642714
U00004489	0.244444	0.280000	0.251356
U00004490	0.300000	0.040000	0.000000
U00004491	0.155556	0.400000	0.346378
U00004492	0.555556	0.320000	0.033674
U00004493	0.311111	0.020000	0.000000
U00004494	0.255556	0.260000	0.825920
U00004495	0.300000	0.240000	0.828072
U00004496	0.300000	0.060000	0.000000
U00004497	0.333333	0.020000	0.000000
U00004498	0.222222	0.260000	0.851222
U00004499	0.066667	0.340000	0.320726
U00004500	0.277778	0.400000	1.000000
U00004501	0.344444	0.400000	0.605756
U00004502	0.266667	0.280000	0.387534
U00004503	0.222222	0.360000	1.000000
U00004504	0.188889	0.280000	0.193320
U00004505	0.266667	0.060000	0.000000
U00004506	0.288889	0.060000	0.000000
U00004507	0.500000	0.220000	0.430476
U00004508	0.266667	0.080000	0.000000
U00004509	0.222222	0.360000	1.000000
U00004510	0.322222	0.020000	0.000000
U00004511	0.155556	0.280000	0.194348
U00004512	0.344444	0.220000	0.328348
U00004513	0.344444	0.260000	0.066562
U00004514	0.300000	0.020000	0.069400
U00004515	0.255556	0.180000	0.000000
U00004516	0.266667	0.060000	0.000000
U00004517	0.355556	0.200000	0.128480
U00004518	0.177778	0.440000	1.000000
U00004519	0.277778	0.060000	0.014638
U00004520	0.144444	0.200000	0.000000
U00004521	0.177778	0.460000	1.000000
U00004522	0.166667	0.240000	0.588588
U00004523	0.322222	0.040000	0.000000
U00004524	0.266667	0.080000	0.011234
U00004525	0.222222	0.300000	1.000000
U00004526	0.244444	0.420000	1.000000
U00004527	0.266667	0.080000	0.000000
U00004528	0.355556	0.220000	0.427946
U00004529	0.288889	0.040000	0.000000
U00004530	0.322222	0.040000	0.000000
U00004531	0.177778	0.280000	0.066278
U00004532	0.344444	0.020000	0.000000
U00004533	0.333333	0.020000	0.000000
U00004534	0.277778	0.040000	0.000000
U00004535	0.255556	0.080000	0.000000
U00004536	0.211111	0.380000	1.000000
U00004537	0.266667	0.040000	0.000000
U00004538	0.155556	0.300000	0.400898
U00004539	0.144444	0.500000	1.000000
U00004540	0.244444	0.080000	0.000000
U00004541	0.300000	0.020000	0.000000
U00004542	0.311111	0.020000	0.043906
U00004543	0.277778	0.040000	0.000000
U00004544	0.288889	0.060000	0.000000
U00004545	0.122222	0.260000	0.292458
U00004546	0.322222	0.020000	0.000000
U00004547	0.222222	0.200000	0.192920
U00004548	0.233333	0.260000	0.696958
U00004549	0.277778	0.060000	0.000000
U00004550	0.233333	0.300000	1.000000
U00004551	0.211111	0.340000	1.000000
U00004552	0.266667	0.080000	0.000000
U00004553	0.277778	0.040000	0.000000
U00004554	-0.277778	0.400000	0.138272
U00004555	0.277778	0.040000	0.000000
U00004556	0.288889	0.060000	0.284350
U00004557	0.277778	0.080000	0.000000
U00004558	0.200000	0.360000	1.000000
U00004559	0.222222	0.240000	0.478734
U00004560	0.222222	0.220000	0.246302
U00004561	0.266667	0.060000	0.000000
U00004562	0.177778	0.300000	0.053582
U00004563	0.233333	0.300000	1.000000
U00004564	0.300000	0.340000	0.696244
U00004565	0.255556	0.300000	1.000000
U00004566	0.044444	0.280000	1.000000
U00004567	0.244444	0.080000	0.000000
U00004568	0.211111	0.360000	1.000000
U00004569	0.255556	0.340000	1.000000
U00004570	0.288889	0.060000	0.000000
U00004571	0.266667	0.060000	0.000000
U00004572	0.244444	0.360000	1.000000
U00004573	0.277778	0.060000	0.000000
U00004574	0.166667	0.500000	1.000000
U00004575	0.266667	0.040000	0.000000
U00004576	0.200000	0.240000	0.013414
U00004577	0.311111	0.020000	0.000000
U00004578	0.266667	0.280000	0.961730
U00004579	0.188889	0.220000	0.161550
U00004580	0.122222	0.280000	0.493154
U00004581	0.322222	0.060000	0.000000
U00004582	0.300000	0.020000	0.000000
U00004583	0.266667	0.060000	0.000000
U00004584	0.288889	0.080000	0.000000
U00004585	0.133333	0.280000	0.370116
U00004586	0.266667	0.080000	0.000000
U00004587	0.188889	0.340000	1.000000
U00004588	0.177778	0.400000	1.000000
U00004589	0.255556	0.360000	1.000000
U00004590	0.177778	0.240000	0.528420
U00004591	0.177778	0.480000	1.000000
U00004592	0.133333	0.260000	0.287544
U00004593	0.944444	0.200000	0.325936
U00004594	0.266667	0.160000	0.385846
U00004595	0.355556	0.220000	0.238326
U00004596	0.177778	0.280000	0.097228
U00004597	0.311111	0.240000	0.428486
U00004598	0.288889	0.060000	0.000000
U00004599	0.166667	0.220000	0.500576
U00004600	0.788889	0.200000	0.190014
U00004601	0.211111	0.260000	0.243162
U00004602	0.344444	0.020000	0.000000
U00004603	0.288889	0.040000	0.000000
U00004604	0.200000	0.180000	0.379102
U00004605	0.277778	0.280000	0.160036
U00004606	0.200000	0.160000	0.300876
U00004607	0.266667	0.240000	0.550430
U00004608	0.088889	0.360000	0.162960
U00004609	0.444444	0.280000	0.202102
U00004610	0.211111	0.160000	0.000000
U00004611	0.266667	0.060000	0.000000
U00004612	-0.200000	0.400000	0.000000
U00004613	0.277778	0.060000	0.000000
U00004614	0.166667	0.240000	0.049390
U00004615	0.188889	0.480000	1.000000
U00004616	0.233333	0.400000	1.000000
U00004617	0.344444	0.160000	0.141664
U00004618	0.411111	0.320000	0.305592
U00004619	0.288889	0.080000	0.000000
U00004620	0.300000	0.040000	0.000000
U00004621	0.322222	0.040000	0.000000
U00004622	0.300000	0.020000	0.000000
U00004623	0.177778	0.500000	1.000000
U00004624	0.244444	0.200000	0.253840
U00004625	0.222222	0.080000	0.000000
U00004626	0.311111	0.040000	0.000000
U00004627	0.322222	0.020000	0.000000
U00004628	0.233333	0.160000	0.133988
U00004629	0.244444	0.340000	0.535386
U00004630	0.344444	0.020000	0.000000
U00004631	0.233333	0.200000	0.080162
U00004632	0.300000	0.220000	0.468584
U00004633	0.333333	0.020000	0.000000
U00004634	0.200000	0.260000	0.322688
U00004635	0.288889	0.080000	0.015502
U00004636	0.244444	0.080000	0.000000
U00004637	0.633333	0.300000	0.460474
U00004638	0.300000	0.020000	0.000000
U00004639	0.222222	0.480000	1.000000
U00004640	0.277778	0.060000	0.000000
U00004641	0.277778	0.040000	0.000000
U00004642	0.366667	0.160000	0.013594
U00004643	0.255556	0.060000	0.000000
U00004644	0.455556	0.260000	0.157192
U00004645	0.233333	0.080000	0.000000
U00004646	0.311111	0.400000	0.015966
U00004647	0.244444	0.180000	0.217282
U00004648	0.266667	0.160000	0.666790
U00004649	0.288889	0.400000	1.000000
U00004650	0.200000	0.460000	1.000000
U00004651	0.255556	0.060000	0.000000
U00004652	-0.155556	0.400000	0.360856
U00004653	0.266667	0.300000	0.882444
U00004654	0.233333	0.380000	1.000000
U00004655	0.266667	0.080000	0.000000
U00004656	0.233333	0.340000	1.000000
U00004657	0.166667	0.220000	0.002328
U00004658	0.222222	0.300000	1.000000
U00004659	0.211111	0.260000	0.414238
U00004660	0.322222	0.020000	0.000000
U00004661	0.300000	0.060000	0.000000
U00004662	0.444444	0.280000	0.140826
U00004663	0.277778	0.240000	0.072570
U00004664	0.277778	0.040000	0.000000
U00004665	0.288889	0.060000	0.000000
U00004666	0.177778	0.280000	0.506226
U00004667	0.300000	0.060000	0.000000
U00004668	0.177778	0.300000	0.159876
U00004669	0.255556	0.240000	0.454774
U00004670	0.122222	0.340000	0.000000
U00004671	0.144444	0.500000	1.000000
U00004672	0.277778	0.300000	1.000000
U00004673	0.200000	0.460000	1.000000
U00004674	0.255556	0.080000	0.000000
U00004675	0.288889	0.080000	0.000000
U00004676	0.255556	0.360000	1.000000
U00004677	0.322222	0.020000	0.000000
U00004678	0.255556	0.080000	0.000000
U00004679	0.477778	0.300000	0.590424
U00004680	0.200000	0.460000	1.000000
U00004681	0.233333	0.080000	0.000000
U00004682	0.311111	0.020000	0.000000
U00004683	0.488889	0.240000	0.007908
U00004684	0.177778	0.420000	1.000000
U00004685	0.177778	0.240000	0.572692
U00004686	0.211111	0.500000	1.000000
U00004687	0.211111	0.480000	1.000000
U00004688	0.311111	0.040000	0.015026
U00004689	0.211111	0.340000	1.000000
U00004690	0.277778	0.340000	0.893420
U00004691	0.588889	0.240000	0.463228
U00004692	0.300000	0.080000	0.000000
U00004693	0.311111	0.060000	0.000000
U00004694	0.244444	0.060000	0.000000
U00004695	0.155556	0.480000	1.000000
U00004696	0.211111	0.360000	0.939392
U00004697	0.300000	0.040000	0.000000
U00004698	0.300000	0.040000	0.000000
U00004699	0.233333	0.240000	0.025552
U00004700	0.344444	0.020000	0.000000
U00004701	0.255556	0.300000	1.000000
U00004702	0.255556	0.080000	0.000000
U00004703	-0.077778	0.360000	0.342612
U00004704	0.355556	0.400000	0.440638
U00004705	0.300000	0.060000	0.000000
U00004706	0.322222	0.020000	0.000000
U00004707	0.144444	0.300000	0.557428
U00004708	0.266667	0.040000	0.000000
U00004709	0.277778	0.040000	0.000000
U00004710	0.311111	0.020000	0.000000
U00004711	0.200000	0.220000	0.221650
U00004712	0.322222	0.040000	0.000000
U00004713	0.222222	0.220000	0.358480
U00004714	0.211111	0.400000	0.816018
U00004715	0.211111	0.440000	1.000000
U00004716	0.300000	0.040000	0.047720
U00004717	0.300000	0.020000	0.000000
U00004718	0.300000	0.080000	0.000000
U00004719	0.211111	0.300000	0.816794
U00004720	0.166667	0.300000	0.785146
U00004721	0.300000	0.040000	0.000000
U00004722	0.300000	0.060000	0.000000
U00004723	-0.100000	0.340000	0.554974
U00004724	0.266667	0.220000	0.470556
U00004725	0.244444	0.260000	0.114050
U00004726	0.711111	0.240000	0.000000
U00004727	0.211111	0.360000	1.000000
U00004728	0.566667	0.200000	0.131906
U00004729	0.266667	0.080000	0.066562
U00004730	0.222222	0.220000	0.279838
U00004731	0.322222	0.160000	0.095132
U00004732	0.311111	0.260000	0.009792
U00004733	0.200000	0.200000	0.068486
U00004734	0.277778	0.040000	0.000000
U00004735	0.300000	0.040000	0.000000
U00004736	0.344444	0.020000	0.000000
U00004737	0.244444	0.240000	0.160724
U00004738	0.277778	0.080000	0.000000
U00004739	0.255556	0.060000	0.000000
U00004740	0.133333	0.480000	1.000000
U00004741	0.322222	0.200000	0.071978
U00004742	0.400000	0.320000	0.198894
U00004743	0.211111	0.300000	0.210934
U00004744	0.233333	0.240000	0.553522
U00004745	0.344444	0.160000	0.561628
U00004746	0.522222	0.240000	0.000000
U00004747	0.800000	0.200000	0.184606
U00004748	0.244444	0.360000	0.545926
U00004749	0.300000	0.240000	0.872376
U00004750	0.333333	0.040000	0.000000
U00004751	0.344444	0.020000	0.000000
U00004752	0.277778	0.220000	0.248390
U00004753	0.277778	0.040000	0.000000
U00004754	0.444444	0.260000	0.229378
U00004755	0.077778	0.380000	0.718878
U00004756	0.144444	0.500000	1.000000
U00004757	0.433333	0.320000	0.133402
U00004758	0.277778	0.040000	0.000000
U00004759	0.188889	0.500000	1.000000
U00004760	0.211111	0.420000	1.000000
U00004761	0.311111	0.200000	0.000000
U00004762	0.322222	0.020000	0.000000
U00004763	0.433333	0.260000	0.338252
U00004764	0.322222	0.220000	0.123908
U00004765	0.300000	0.060000	0.000000
U00004766	-0.300000	0.400000	0.598566
U00004767	0.255556	0.160000	0.042876
U00004768	0.344444	0.380000	1.000000
U00004769	0.266667	0.060000	0.000000
U00004770	0.322222	0.040000	0.000000
U00004771	0.222222	0.360000	1.000000
U00004772	0.344444	0.020000	0.000000
U00004773	0.322222	0.040000	0.000000
U00004774	0.266667	0.080000	0.040360
U00004775	0.322222	0.020000	0.000000
U00004776	0.288889	0.060000	0.006622
U00004777	0.188889	0.260000	0.356194
U00004778	0.344444	0.020000	0.000000
U00004779	0.311111	0.040000	0.000000
U00004780	0.200000	0.080000	0.000000
U00004781	0.200000	0.300000	1.000000
U00004782	0.300000	0.060000	0.000000
U00004783	0.277778	0.080000	0.000000
U00004784	0.111111	0.320000	0.396884
U00004785	0.633333	0.300000	0.851712
U00004786	0.200000	0.320000	0.241352
U00004787	0.288889	0.180000	0.483284
U00004788	0.200000	0.240000	0.385212
U00004789	0.300000	0.060000	0.000000
U00004790	0.288889	0.060000	0.000000
U00004791	0.344444	0.020000	0.000000
U00004792	0.300000	0.040000	0.000000
U00004793	0.311111	0.020000	0.000000
U00004794	0.288889	0.080000	0.000000
U00004795	0.244444	0.380000	1.000000
U00004796	0.333333	0.040000	0.000000
U00004797	0.300000	0.060000	0.000000
U00004798	0.177778	0.300000	0.291468
U00004799	0.266667	0.060000	0.000000
U00004800	0.400000	0.320000	0.038650
U00004801	0.322222	0.280000	0.245454
U00004802	0.344444	0.020000	0.000000
U00004803	0.277778	0.060000	0.000000
U00004804	0.811111	0.200000	0.293020
U00004805	0.066667	0.260000	0.330212
U00004806	0.255556	0.060000	0.054176
U00004807	0.355556	0.220000	0.345610
U00004808	0.722222	0.300000	0.557728
U00004809	0.311111	0.060000	0.000000
U00004810	0.188889	0.180000	0.202162
U00004811	-0.022222	0.380000	0.235014
U00004812	0.222222	0.160000	0.095268
U00004813	0.266667	0.040000	0.000000
U00004814	0.244444	0.060000	0.000000
U00004815	0.111111	0.300000	0.812796
U00004816	0.633333	0.200000	0.010688
U00004817	0.311111	0.040000	0.000000
U00004818	0.266667	0.080000	0.083714
U00004819	0.300000	0.260000	0.317570
U00004820	0.288889	0.060000	0.069990
U00004821	0.211111	0.180000	0.018098
U00004822	0.266667	0.240000	0.192326
U00004823	0.055556	0.360000	0.584280
U00004824	0.188889	0.280000	0.007164
U00004825	0.277778	0.160000	0.022334
U00004826	0.288889	0.080000	0.000000
U00004827	0.344444	0.020000	0.000000
U00004828	0.377778	0.280000	0.130182
U00004829	0.277778	0.080000	0.000000
U00004830	0.288889	0.060000	0.000000
U00004831	0.277778	0.040000	0.000000
U00004832	0.200000	0.480000	1.000000
U00004833	0.277778	0.060000	0.000000
U00004834	0.188889	0.300000	1.000000
U00004835	0.277778	0.060000	0.000000
U00004836	0.177778	0.420000	1.000000
U00004837	0.288889	0.060000	0.000000
U00004838	0.266667	0.040000	0.000000
U00004839	0.288889	0.220000	0.251482
U00004840	0.222222	0.280000	0.040438
U00004841	0.300000	0.080000	0.000000
U00004842	0.277778	0.240000	0.020490
U00004843	0.300000	0.040000	0.000000
U00004844	0.188889	0.280000	0.465702
U00004845	0.277778	0.060000	0.000000
U00004846	0.222222	0.280000	0.608050
U00004847	0.266667	0.060000	0.000000
U00004848	0.244444	0.080000	0.000000
U00004849	0.311111	0.040000	0.000000
U00004850	0.400000	0.260000	0.693754
U00004851	0.577778	0.320000	0.425812
U00004852	0.166667	0.280000	0.444568
U00004853	0.300000	0.040000	0.264012
U00004854	0.333333	0.040000	0.000000
U00004855	0.288889	0.060000	0.000000
U00004856	0.533333	0.240000	1.000000
U00004857	0.266667	0.360000	0.284198
U00004858	0.433333	0.300000	0.148514
U00004859	0.311111	0.040000	0.059860
U00004860	0.277778	0.040000	0.000000
U00004861	0.344444	0.020000	0.000000
U00004862	0.322222	0.160000	0.103202
U00004863	0.277778	0.040000	0.340522
U00004864	0.177778	0.260000	0.463298
U00004865	0.233333	0.240000	0.682026
U00004866	0.222222	0.300000	1.000000
U00004867	0.322222	0.160000	0.000000
U00004868	0.200000	0.220000	0.371332
U00004869	0.200000	0.280000	0.115044
U00004870	0.166667	0.300000	0.424356
U00004871	0.311111	0.280000	1.000000
U00004872	0.344444	0.320000	0.047924
U00004873	0.933333	0.200000	0.063440
U00004874	0.244444	0.340000	1.000000
U00004875	0.255556	0.080000	0.000000
U00004876	0.277778	0.040000	0.000000
U00004877	0.211111	0.220000	0.291184
U00004878	0.233333	0.080000	0.284784
U00004879	0.288889	0.040000	0.000000
U00004880	0.255556	0.080000	0.000000
U00004881	0.333333	0.020000	0.000000
U00004882	0.333333	0.400000	0.405998
U00004883	0.188889	0.340000	0.846604
U00004884	0.266667	0.280000	0.067406
U00004885	0.333333	0.180000	0.155118
U00004886	0.211111	0.400000	1.000000
U00004887	0.211111	0.500000	1.000000
U00004888	0.233333	0.260000	0.162308
U00004889	0.188889	0.480000	1.000000
U00004890	0.100000	0.340000	0.142702
U00004891	0.344444	0.020000	0.000000
U00004892	0.233333	0.220000	0.779554
U00004893	0.266667	0.060000	0.000000
U00004894	-0.122222	0.400000	0.406756
U00004895	0.344444	0.020000	0.000000
U00004896	0.900000	0.200000	0.170060
U00004897	0.200000	0.420000	1.000000
U00004898	0.244444	0.340000	1.000000
U00004899	0.277778	0.060000	0.000000
U00004900	0.055556	0.380000	0.153368
U00004901	0.311111	0.160000	0.330086
U00004902	0.300000	0.080000	0.000000
U00004903	-0.066667	0.400000	0.764160
U00004904	0.322222	0.040000	0.000000
U00004905	0.277778	0.060000	0.000000
U00004906	-0.122222	0.380000	0.175128
U00004907	-0.011111	0.380000	0.744358
U00004908	0.677778	0.260000	0.005198
U00004909	0.255556	0.080000	0.000000
U00004910	0.322222	0.020000	0.000000
U00004911	0.188889	0.260000	0.145500
U00004912	0.311111	0.040000	0.000000
U00004913	0.444444	0.200000	0.284784
U00004914	0.333333	0.020000	0.000000
U00004915	0.600000	0.200000	0.069304
U00004916	0.222222	0.240000	0.270418
U00004917	0.344444	0.020000	0.000000
U00004918	0.366667	0.300000	0.332480
U00004919	0.333333	0.040000	0.004896
U00004920	-0.055556	0.280000	0.378710
U00004921	0.211111	0.400000	1.000000
U00004922	0.277778	0.180000	0.525348
U00004923	0.244444	0.500000	1.000000
U00004924	0.811111	0.240000	0.229940
U00004925	0.200000	0.200000	0.475988
U00004926	0.211111	0.240000	0.014896
U00004927	0.233333	0.080000	0.000000
U00004928	0.155556	0.260000	0.321036
U00004929	0.655556	0.280000	0.577088
U00004930	0.266667	0.180000	0.010072
U00004931	0.333333	0.020000	0.000000
U00004932	0.022222	0.320000	0.201780
U00004933	0.266667	0.080000	0.000000
U00004934	0.177778	0.260000	0.649560
U00004935	0.333333	0.020000	0.000000
U00004936	0.266667	0.080000	0.000000
U00004937	0.255556	0.220000	0.112500
U00004938	0.300000	0.040000	0.000000
U00004939	0.155556	0.480000	1.000000
U00004940	0.144444	0.260000	0.227652
U00004941	0.244444	0.280000	0.511832
U00004942	-0.288889	0.400000	0.123514
U00004943	0.288889	0.060000	0.000000
U00004944	0.233333	0.080000	0.000000
U00004945	0.222222	0.460000	1.000000
U00004946	0.266667	0.040000	0.000000
U00004947	0.177778	0.200000	0.357950
U00004948	0.311111	0.040000	0.000000
U00004949	0.455556	0.260000	0.008326
U00004950	0.455556	0.380000	0.404164
U00004951	0.311111	0.020000	0.000000
U00004952	0.277778	0.160000	0.000000
U00004953	0.300000	0.160000	0.406426
U00004954	0.300000	0.080000	0.000000
U00004955	0.322222	0.020000	0.000000
U00004956	0.177778	0.460000	1.000000
U00004957	0.200000	0.280000	0.057912
U00004958	0.633333	0.380000	0.068498
U00004959	0.144444	0.280000	0.070634
U00004960	0.211111	0.400000	0.979860
U00004961	0.066667	0.300000	0.924666
U00004962	0.255556	0.080000	0.000000
U00004963	0.433333	0.300000	0.358712
